Dates,volat,price
12/19/2000,,28.375
12/20/2000,,28.125
12/21/2000,,29.6875
12/22/2000,,29.4375
12/25/2000,,29.4375
12/26/2000,,30.0
12/27/2000,,30.2813
12/28/2000,,30.5313
12/29/2000,,30.4688
1/1/2001,,30.4688
1/2/2001,,30.4063
1/3/2001,,29.625
1/4/2001,,28.7813
1/5/2001,,28.8438
1/8/2001,,29.3125
1/9/2001,,29.6875
1/10/2001,,29.5625
1/11/2001,,28.6875
1/12/2001,,28.3125
1/15/2001,,28.3125
1/16/2001,,28.5
1/17/2001,,28.9688
1/18/2001,,28.5625
1/19/2001,,27.9063
1/22/2001,,27.8438
1/23/2001,,28.4375
1/24/2001,,29.0313
1/25/2001,,29.3125
1/26/2001,,28.9688
1/29/2001,,28.56
1/30/2001,,28.955
1/31/2001,,29.0
2/1/2001,,28.72
2/2/2001,,28.87
2/5/2001,,29.6
2/6/2001,,29.71
2/7/2001,,30.0
2/8/2001,,30.305
2/9/2001,,30.07
2/12/2001,,30.41
2/13/2001,,29.98
2/14/2001,,29.75
2/15/2001,,29.185
2/16/2001,,29.68
2/19/2001,,29.68
2/20/2001,,29.235
2/21/2001,,27.46
2/22/2001,,26.495
2/23/2001,,26.0
2/26/2001,,26.235
2/27/2001,,26.0
2/28/2001,,26.515
3/1/2001,,26.35
3/2/2001,,26.275
3/5/2001,,25.1
3/6/2001,,24.9
3/7/2001,,25.215
3/8/2001,,25.7
3/9/2001,,25.75
3/12/2001,,25.05
3/13/2001,,24.375
3/14/2001,,23.835
3/15/2001,,23.825
3/16/2001,,24.325
3/19/2001,,24.2
3/20/2001,,23.715
3/21/2001,,22.625
3/22/2001,,22.86
3/23/2001,,22.75
3/26/2001,,22.45
3/27/2001,,23.305
3/28/2001,,22.975
3/29/2001,,22.26
3/30/2001,,22.58
4/2/2001,,22.925
4/3/2001,,22.33
4/4/2001,,22.625
4/5/2001,,22.65
4/6/2001,,22.5
4/9/2001,,21.95
4/10/2001,,21.825
4/11/2001,,22.065
4/12/2001,,22.285
4/13/2001,,22.285
4/16/2001,,22.705
4/17/2001,,22.85
4/18/2001,,23.375
4/19/2001,,23.75
4/20/2001,,23.5
4/23/2001,,23.725
4/24/2001,,23.695
4/25/2001,,24.1
4/26/2001,,23.45
4/27/2001,,23.5
4/30/2001,,23.095
5/1/2001,,23.815
5/2/2001,,23.785
5/3/2001,,23.375
5/4/2001,,23.415
5/7/2001,,23.41
5/8/2001,,23.285
5/9/2001,,22.88
5/10/2001,,22.805
5/11/2001,,22.645
5/14/2001,,23.005
5/15/2001,,22.95
5/16/2001,,24.115
5/17/2001,,24.065
5/18/2001,,24.05
5/21/2001,,24.145
5/22/2001,,23.9
5/23/2001,,24.35
5/24/2001,,24.545
5/25/2001,,24.085
5/28/2001,,24.085
5/29/2001,,24.17
5/30/2001,,23.94
5/31/2001,,23.7
6/1/2001,,23.905
6/4/2001,,23.785
6/5/2001,,23.81
6/6/2001,,23.375
6/7/2001,,23.06
6/8/2001,,23.0
6/11/2001,,22.965
6/12/2001,,22.955
6/13/2001,,22.925
6/14/2001,,22.51
6/15/2001,,22.13
6/18/2001,,21.885
6/19/2001,,21.875
6/20/2001,,21.965
6/21/2001,,21.795
6/22/2001,,21.425
6/25/2001,,21.795
6/26/2001,,21.975
6/27/2001,,22.09
6/28/2001,,22.675
6/29/2001,,22.5
7/2/2001,,22.8
7/3/2001,,22.97
7/4/2001,,22.97
7/5/2001,,22.62
7/6/2001,,22.3
7/9/2001,,22.61
7/10/2001,,22.335
7/11/2001,,22.755
7/12/2001,,22.745
7/13/2001,,23.005
7/16/2001,,23.49
7/17/2001,,23.565
7/18/2001,,23.11
7/19/2001,,23.35
7/20/2001,,23.055
7/23/2001,,22.24
7/24/2001,,22.1
7/25/2001,,22.49
7/26/2001,,22.5
7/27/2001,,22.395
7/30/2001,,22.13
7/31/2001,,22.3
8/1/2001,,22.04
8/2/2001,,21.955
8/3/2001,,22.35
8/6/2001,,22.305
8/7/2001,,22.44
8/8/2001,,22.75
8/9/2001,,22.805
8/10/2001,,22.835
8/13/2001,,22.9
8/14/2001,,23.02
8/15/2001,,23.79
8/16/2001,,23.855
8/17/2001,,23.77
8/20/2001,,24.27
8/21/2001,,24.155
8/22/2001,,24.125
8/23/2001,,24.725
8/24/2001,,24.605
8/27/2001,,24.255
8/28/2001,,23.935
8/29/2001,,23.85
8/30/2001,,24.395
8/31/2001,,24.335
9/3/2001,,24.335
9/4/2001,,24.75
9/5/2001,,25.225
9/6/2001,,24.755
9/7/2001,,24.865
9/10/2001,,24.975
9/11/2001,,24.975
9/12/2001,,24.975
9/13/2001,,24.975
9/14/2001,,24.975
9/17/2001,,25.1
9/18/2001,,24.735
9/19/2001,,24.75
9/20/2001,,24.175
9/21/2001,,23.4
9/24/2001,,24.015
9/25/2001,,24.0
9/26/2001,,23.445
9/27/2001,,23.475
9/28/2001,,23.425
10/1/2001,,23.045
10/2/2001,,23.085
10/3/2001,,22.9
10/4/2001,,22.58
10/5/2001,,22.75
10/8/2001,,23.075
10/9/2001,,23.09
10/10/2001,,23.075
10/11/2001,,23.025
10/12/2001,,22.4
10/15/2001,,22.25
10/16/2001,,22.27
10/17/2001,,22.14
10/18/2001,,23.06
10/19/2001,,24.295
10/22/2001,,24.49
10/23/2001,,24.435
10/24/2001,,24.385
10/25/2001,,24.72
10/26/2001,,24.57
10/29/2001,,24.305
10/30/2001,,24.08
10/31/2001,,23.94
11/1/2001,,24.295
11/2/2001,,24.44
11/5/2001,,24.65
11/6/2001,,24.925
11/7/2001,,24.7
11/8/2001,,24.535
11/9/2001,,24.61
11/12/2001,,24.66
11/13/2001,,24.825
11/14/2001,,25.0
11/15/2001,,25.0
11/16/2001,,24.965
11/19/2001,,24.735
11/20/2001,,24.5
11/21/2001,,24.38
11/22/2001,,24.38
11/23/2001,,24.575
11/26/2001,,24.155
11/27/2001,,23.995
11/28/2001,,23.375
11/29/2001,,23.54
11/30/2001,,23.48
12/3/2001,,23.265
12/4/2001,,23.275
12/5/2001,,23.56
12/6/2001,,23.215
12/7/2001,,23.3
12/10/2001,,22.815
12/11/2001,,22.825
12/12/2001,,22.99
12/13/2001,,23.115
12/14/2001,,23.125
12/17/2001,,23.075
12/18/2001,,23.25
12/19/2001,,23.745
12/20/2001,,23.88
12/21/2001,,24.39
12/24/2001,,24.185
12/25/2001,,24.185
12/26/2001,,24.26
12/27/2001,,23.97
12/28/2001,,23.585
12/31/2001,,23.575
1/1/2002,,23.575
1/2/2002,,23.735
1/3/2002,,23.425
1/4/2002,,23.215
1/7/2002,,22.61
1/8/2002,,22.325
1/9/2002,,22.28
1/10/2002,,22.39
1/11/2002,,22.65
1/14/2002,,22.25
1/15/2002,,22.175
1/16/2002,,22.075
1/17/2002,,22.525
1/18/2002,,22.72
1/21/2002,,22.72
1/22/2002,,22.95
1/23/2002,,22.39
1/24/2002,,22.11
1/25/2002,,22.575
1/28/2002,,22.605
1/29/2002,,22.0
1/30/2002,,21.925
1/31/2002,,21.875
2/1/2002,,22.34
2/4/2002,,22.34
2/5/2002,,22.875
2/6/2002,,23.25
2/7/2002,,22.94
2/8/2002,,22.925
2/11/2002,,23.07
2/12/2002,,23.055
2/13/2002,,23.19
2/14/2002,,23.495
2/15/2002,,23.475
2/18/2002,,23.475
2/19/2002,,23.145
2/20/2002,,23.44
2/21/2002,,23.0
2/22/2002,,23.65
2/25/2002,,23.685
2/26/2002,,23.495
2/27/2002,,23.74
2/28/2002,,23.695
3/1/2002,,24.205
3/4/2002,,23.885
3/5/2002,,23.8
3/6/2002,,23.77
3/7/2002,,23.475
3/8/2002,,23.925
3/11/2002,,23.79
3/12/2002,,24.045
3/13/2002,,23.975
3/14/2002,,23.945
3/15/2002,,24.32
3/18/2002,,24.335
3/19/2002,,24.6
3/20/2002,,24.705
3/21/2002,,25.2
3/22/2002,,25.625
3/25/2002,,25.875
3/26/2002,,26.3
3/27/2002,,26.145
3/28/2002,,26.13
3/29/2002,,26.13
4/1/2002,,26.15
4/2/2002,,26.14
4/3/2002,,25.87
4/4/2002,,26.01
4/5/2002,,26.09
4/8/2002,,26.5
4/9/2002,,26.675
4/10/2002,,27.11
4/11/2002,,26.57
4/12/2002,,26.68
4/15/2002,,26.195
4/16/2002,,26.94
4/17/2002,,26.96
4/18/2002,,26.855
4/19/2002,,27.455
4/22/2002,,27.65
4/23/2002,,27.26
4/24/2002,,27.49
4/25/2002,,27.49
4/26/2002,,27.225
4/29/2002,,27.32
4/30/2002,,27.755
5/1/2002,,28.81
5/2/2002,,28.82
5/3/2002,,28.43
5/6/2002,,28.295
5/7/2002,,28.325
5/8/2002,,28.25
5/9/2002,,28.25
5/10/2002,,28.18
5/13/2002,,28.445
5/14/2002,,28.325
5/15/2002,,28.345
5/16/2002,,28.525
5/17/2002,,28.5
5/20/2002,,28.1
5/21/2002,,27.73
5/22/2002,,28.1
5/23/2002,,28.345
5/24/2002,,28.1
5/27/2002,,28.1
5/28/2002,,27.32
5/29/2002,,27.075
5/30/2002,,27.195
5/31/2002,,27.78
6/3/2002,,27.015
