Dates,volat,price
12/18/2000,,23.9063
12/19/2000,,22.4063
12/20/2000,,20.75
12/21/2000,,21.7188
12/22/2000,,23.2188
12/25/2000,,23.2188
12/26/2000,,23.4375
12/27/2000,,23.2188
12/28/2000,,22.2813
12/29/2000,,21.6875
1/1/2001,,21.6875
1/2/2001,,21.6875
1/3/2001,,23.9688
1/4/2001,,24.2188
1/5/2001,,24.5625
1/8/2001,,24.4688
1/9/2001,,25.9063
1/10/2001,,26.4375
1/11/2001,,27.5
1/12/2001,,26.75
1/15/2001,,26.75
1/16/2001,,26.2813
1/17/2001,,26.4688
1/18/2001,,27.75
1/19/2001,,30.5
1/22/2001,,30.0625
1/23/2001,,30.2813
1/24/2001,,31.4688
1/25/2001,,30.9063
1/26/2001,,32.0
1/29/2001,,32.25
1/30/2001,,31.6875
1/31/2001,,30.5313
2/1/2001,,31.1875
2/2/2001,,30.4063
2/5/2001,,30.9688
2/6/2001,,31.2813
2/7/2001,,32.3438
2/8/2001,,31.125
2/9/2001,,29.5625
2/12/2001,,29.375
2/13/2001,,29.0938
2/14/2001,,29.1875
2/15/2001,,29.4063
2/16/2001,,28.6563
2/19/2001,,28.6563
2/20/2001,,27.9375
2/21/2001,,28.125
2/22/2001,,27.5938
2/23/2001,,28.375
2/26/2001,,29.7813
2/27/2001,,29.6875
2/28/2001,,29.5
3/1/2001,,29.6797
3/2/2001,,28.3438
3/5/2001,,28.7188
3/6/2001,,29.7188
3/7/2001,,30.3438
3/8/2001,,29.625
3/9/2001,,28.3438
3/12/2001,,25.9688
3/13/2001,,27.0938
3/14/2001,,27.0
3/15/2001,,26.8438
3/16/2001,,27.2813
3/19/2001,,27.1563
3/20/2001,,26.3438
3/21/2001,,25.0313
3/22/2001,,27.0
3/23/2001,,28.2813
3/26/2001,,28.0313
3/27/2001,,29.125
3/28/2001,,27.7813
3/29/2001,,27.6875
3/30/2001,,27.3438
4/2/2001,,27.9063
4/3/2001,,26.6875
4/4/2001,,25.9688
4/5/2001,,28.375
4/6/2001,,28.0938
4/9/2001,,28.575
4/10/2001,,29.84
4/11/2001,,30.02
4/12/2001,,31.09
4/13/2001,,31.09
4/16/2001,,30.395
4/17/2001,,30.74
4/18/2001,,32.715
4/19/2001,,34.02
4/20/2001,,34.5
4/23/2001,,34.125
4/24/2001,,33.775
4/25/2001,,34.845
4/26/2001,,34.565
4/27/2001,,33.56
4/30/2001,,33.875
5/1/2001,,35.085
5/2/2001,,34.88
5/3/2001,,34.265
5/4/2001,,35.375
5/7/2001,,35.69
5/8/2001,,36.03
5/9/2001,,35.2
5/10/2001,,35.0
5/11/2001,,34.7
5/14/2001,,34.36
5/15/2001,,34.135
5/16/2001,,34.58
5/17/2001,,34.0849
5/18/2001,,34.045
5/21/2001,,34.395
5/22/2001,,35.155
5/23/2001,,34.85
5/24/2001,,35.86
5/25/2001,,35.455
5/28/2001,,35.455
5/29/2001,,35.17
5/30/2001,,34.595
5/31/2001,,34.59
6/1/2001,,35.17
6/4/2001,,35.39
6/5/2001,,36.3
6/6/2001,,36.18
6/7/2001,,36.84
6/8/2001,,36.595
6/11/2001,,36.06
6/12/2001,,36.04
6/13/2001,,35.345
6/14/2001,,34.45
6/15/2001,,34.01
6/18/2001,,33.44
6/19/2001,,33.66
6/20/2001,,34.705
6/21/2001,,34.92
6/22/2001,,34.415
6/25/2001,,34.425
6/26/2001,,35.07
6/27/2001,,35.57
6/28/2001,,36.37
6/29/2001,,36.5
7/2/2001,,35.3
7/3/2001,,35.235
7/4/2001,,35.235
7/5/2001,,34.255
7/6/2001,,33.03
7/9/2001,,32.845
7/10/2001,,32.24
7/11/2001,,33.25
7/12/2001,,35.8
7/13/2001,,35.67
7/16/2001,,35.59
7/17/2001,,35.91
7/18/2001,,35.285
7/19/2001,,36.285
7/20/2001,,34.59
7/23/2001,,33.545
7/24/2001,,33.16
7/25/2001,,33.74
7/26/2001,,33.295
7/27/2001,,32.735
7/30/2001,,32.9
7/31/2001,,33.095
8/1/2001,,33.235
8/2/2001,,33.725
8/3/2001,,33.445
8/6/2001,,33.065
8/7/2001,,33.175
8/8/2001,,32.43
8/9/2001,,32.505
8/10/2001,,32.76
8/13/2001,,32.915
8/14/2001,,32.345
8/15/2001,,31.6
8/16/2001,,32.31
8/17/2001,,30.94
8/20/2001,,31.35
8/21/2001,,30.39
8/22/2001,,30.33
8/23/2001,,29.56
8/24/2001,,31.025
8/27/2001,,31.155
8/28/2001,,30.37
8/29/2001,,30.125
8/30/2001,,28.47
8/31/2001,,28.525
9/3/2001,,28.525
9/4/2001,,28.05
9/5/2001,,28.87
9/6/2001,,28.01
9/7/2001,,27.7
9/10/2001,,28.79
9/11/2001,,28.79
9/12/2001,,28.79
9/13/2001,,28.79
9/14/2001,,28.79
9/17/2001,,26.455
9/18/2001,,27.16
9/19/2001,,26.935
9/20/2001,,25.38
9/21/2001,,24.855
9/24/2001,,26.005
9/25/2001,,25.65
9/26/2001,,25.135
9/27/2001,,24.98
9/28/2001,,25.585
10/1/2001,,25.895
10/2/2001,,26.525
10/3/2001,,28.115
10/4/2001,,28.22
10/5/2001,,28.86
10/8/2001,,29.02
10/9/2001,,27.28
10/10/2001,,27.755
10/11/2001,,28.16
10/12/2001,,28.19
10/15/2001,,29.03
10/16/2001,,29.225
10/17/2001,,28.015
10/18/2001,,28.375
10/19/2001,,28.95
10/22/2001,,30.08
10/23/2001,,30.215
10/24/2001,,30.66
10/25/2001,,31.28
10/26/2001,,31.1
10/29/2001,,29.82
10/30/2001,,29.44
10/31/2001,,29.075
11/1/2001,,30.92
11/2/2001,,30.7
11/5/2001,,31.635
11/6/2001,,32.39
11/7/2001,,32.125
11/8/2001,,32.21
11/9/2001,,32.605
11/12/2001,,32.895
11/13/2001,,33.95
11/14/2001,,32.975
11/15/2001,,33.06
11/16/2001,,32.875
11/19/2001,,33.27
11/20/2001,,32.7
11/21/2001,,32.025
11/22/2001,,32.025
11/23/2001,,32.36
11/26/2001,,32.57
11/27/2001,,31.87
11/28/2001,,31.4
11/29/2001,,32.42
11/30/2001,,32.105
12/3/2001,,32.385
12/4/2001,,33.0
12/5/2001,,34.05
12/6/2001,,34.325
12/7/2001,,33.915
12/10/2001,,33.53
12/11/2001,,33.66
12/12/2001,,33.975
12/13/2001,,33.135
12/14/2001,,33.72
12/17/2001,,34.49
12/18/2001,,34.635
12/19/2001,,34.745
12/20/2001,,33.38
12/21/2001,,33.77
12/24/2001,,33.635
12/25/2001,,33.635
12/26/2001,,33.84
12/27/2001,,33.925
12/28/2001,,33.935
12/31/2001,,33.125
1/1/2002,,33.125
1/2/2002,,33.52
1/3/2002,,34.615
1/4/2002,,34.45
1/7/2002,,34.28
1/8/2002,,34.69
1/9/2002,,34.355
1/10/2002,,34.64
1/11/2002,,34.305
1/14/2002,,34.235
1/15/2002,,34.775
1/16/2002,,33.935
1/17/2002,,34.93
1/18/2002,,33.05
1/21/2002,,33.05
1/22/2002,,32.23
1/23/2002,,31.87
1/24/2002,,32.3
1/25/2002,,31.9
1/28/2002,,31.91
1/29/2002,,31.16
1/30/2002,,31.425
1/31/2002,,31.855
2/1/2002,,31.33
2/4/2002,,30.56
2/5/2002,,30.575
2/6/2002,,30.2
2/7/2002,,29.9
2/8/2002,,30.325
2/11/2002,,30.565
2/12/2002,,30.07
2/13/2002,,30.91
2/14/2002,,30.84
2/15/2002,,30.115
2/18/2002,,30.115
2/19/2002,,29.465
2/20/2002,,29.95
2/21/2002,,29.025
2/22/2002,,28.995
2/25/2002,,29.54
2/26/2002,,29.275
2/27/2002,,29.195
2/28/2002,,29.17
3/1/2002,,30.685
3/4/2002,,31.65
3/5/2002,,31.54
3/6/2002,,31.815
3/7/2002,,31.36
3/8/2002,,31.975
3/11/2002,,32.17
3/12/2002,,31.27
3/13/2002,,31.05
3/14/2002,,30.61
3/15/2002,,31.245
3/18/2002,,31.07
3/19/2002,,31.115
3/20/2002,,30.05
3/21/2002,,30.68
3/22/2002,,30.225
3/25/2002,,29.615
3/26/2002,,29.54
3/27/2002,,29.72
3/28/2002,,30.155
3/29/2002,,30.155
4/1/2002,,30.19
4/2/2002,,28.65
4/3/2002,,28.165
4/4/2002,,28.225
4/5/2002,,27.935
4/8/2002,,28.61
4/9/2002,,27.435
4/10/2002,,28.15
4/11/2002,,27.395
4/12/2002,,27.965
4/15/2002,,27.845
4/16/2002,,28.905
4/17/2002,,28.315
4/18/2002,,28.185
4/19/2002,,28.6
4/22/2002,,27.795
4/23/2002,,26.995
4/24/2002,,26.51
4/25/2002,,26.865
4/26/2002,,25.75
4/29/2002,,26.12
4/30/2002,,26.13
5/1/2002,,26.375
5/2/2002,,25.605
5/3/2002,,24.78
5/6/2002,,24.31
5/7/2002,,24.735
5/8/2002,,27.485
5/9/2002,,26.06
5/10/2002,,25.025
5/13/2002,,26.345
5/14/2002,,27.44
5/15/2002,,27.375
5/16/2002,,27.87
5/17/2002,,28.015
5/20/2002,,27.005
5/21/2002,,26.095
5/22/2002,,26.845
5/23/2002,,27.41
5/24/2002,,26.63
5/27/2002,,26.63
5/28/2002,,26.16
5/29/2002,,26.025
5/30/2002,,26.32
5/31/2002,,25.455
6/3/2002,,24.71
6/4/2002,,24.99
6/5/2002,,25.83
6/6/2002,,25.95
