Dates,volat,price
12/13/2000,,26.7316
12/14/2000,,25.3247
12/15/2000,,25.5952
12/18/2000,,27.8409
12/19/2000,,27.7597
12/20/2000,,26.7857
12/21/2000,,27.0833
12/22/2000,,27.7597
12/25/2000,,27.7597
12/26/2000,,30.0595
12/27/2000,,31.0877
12/28/2000,,31.6829
12/29/2000,,30.3301
1/1/2001,,30.3301
1/2/2001,,30.6548
1/3/2001,,28.6255
1/4/2001,,27.2727
1/5/2001,,29.1667
1/8/2001,,29.4643
1/9/2001,,28.8149
1/10/2001,,28.7608
1/11/2001,,28.8149
1/12/2001,,28.1656
1/15/2001,,28.1656
1/16/2001,,28.1926
1/17/2001,,26.7857
1/18/2001,,25.8117
1/19/2001,,26.0552
1/22/2001,,26.5963
1/23/2001,,26.6234
1/24/2001,,26.5963
1/25/2001,,27.6515
1/26/2001,,26.8128
1/29/2001,,26.3074
1/30/2001,,25.2641
1/31/2001,,24.9351
2/1/2001,,24.7273
2/2/2001,,26.039
2/5/2001,,26.1429
2/6/2001,,26.7792
2/7/2001,,27.1645
2/8/2001,,26.8398
2/9/2001,,27.1429
2/12/2001,,27.0649
2/13/2001,,27.368000000000002
2/14/2001,,26.9264
2/15/2001,,26.4199
2/16/2001,,26.5714
2/19/2001,,26.5714
2/20/2001,,27.0996
2/21/2001,,26.8701
2/22/2001,,26.4589
2/23/2001,,25.9913
2/26/2001,,26.2727
2/27/2001,,26.2121
2/28/2001,,25.4113
3/1/2001,,25.6667
3/2/2001,,26.3333
3/5/2001,,27.0303
3/6/2001,,28.0519
3/7/2001,,29.0173
3/8/2001,,29.6537
3/9/2001,,29.1775
3/12/2001,,28.1818
3/13/2001,,27.5022
3/14/2001,,27.0519
3/15/2001,,26.6926
3/16/2001,,26.2814
3/19/2001,,26.7792
3/20/2001,,27.1515
3/21/2001,,26.0693
3/22/2001,,24.6407
3/23/2001,,25.3983
3/26/2001,,25.8009
3/27/2001,,25.0433
3/28/2001,,24.6017
3/29/2001,,23.7619
3/30/2001,,24.9394
4/2/2001,,23.5714
4/3/2001,,22.381
4/4/2001,,23.1602
4/5/2001,,24.0216
4/6/2001,,24.0736
4/9/2001,,24.9307
4/10/2001,,25.6926
4/11/2001,,25.3896
4/12/2001,,26.1905
4/13/2001,,26.1905
4/16/2001,,27.013
4/17/2001,,27.6407
4/18/2001,,26.697
4/19/2001,,26.4502
4/20/2001,,26.2857
4/23/2001,,27.342
4/24/2001,,27.4892
4/25/2001,,28.2771
4/26/2001,,28.8139
4/27/2001,,28.3247
4/30/2001,,27.6883
5/1/2001,,26.8831
5/2/2001,,25.1082
5/3/2001,,24.8052
5/4/2001,,24.9654
5/7/2001,,25.4113
5/8/2001,,25.2468
5/9/2001,,25.974
5/10/2001,,25.7922
5/11/2001,,25.3117
5/14/2001,,26.0519
5/15/2001,,26.71
5/16/2001,,26.4762
5/17/2001,,26.7532
5/18/2001,,27.8788
5/21/2001,,28.2771
5/22/2001,,27.4286
5/23/2001,,26.3203
5/24/2001,,25.974
5/25/2001,,25.7532
5/28/2001,,25.7532
5/29/2001,,25.2165
5/30/2001,,25.5844
5/31/2001,,25.7792
6/1/2001,,25.2597
6/4/2001,,25.671
6/5/2001,,25.5368
6/6/2001,,24.8095
6/7/2001,,23.7532
6/8/2001,,24.1082
6/11/2001,,24.0823
6/12/2001,,24.6494
6/13/2001,,23.7879
6/14/2001,,23.6364
6/15/2001,,23.355
6/18/2001,,23.0346
6/19/2001,,22.8182
6/20/2001,,22.6234
6/21/2001,,21.9697
6/22/2001,,22.5325
6/25/2001,,22.4719
6/26/2001,,22.5022
6/27/2001,,21.8615
6/28/2001,,20.9524
6/29/2001,,21.9697
7/2/2001,,21.342
7/3/2001,,21.4286
7/4/2001,,21.4286
7/5/2001,,22.0823
7/6/2001,,22.355
7/9/2001,,21.4935
7/10/2001,,21.1255
7/11/2001,,20.8182
7/12/2001,,20.6494
7/13/2001,,20.7792
7/16/2001,,20.0216
7/17/2001,,20.0736
7/18/2001,,19.6753
7/19/2001,,20.1299
7/20/2001,,20.7359
7/23/2001,,20.9654
7/24/2001,,20.3117
7/25/2001,,21.9048
7/26/2001,,22.5108
7/27/2001,,22.8528
7/30/2001,,22.7662
7/31/2001,,22.4892
8/1/2001,,22.0563
8/2/2001,,22.4719
8/3/2001,,22.0779
8/6/2001,,22.3117
8/7/2001,,21.9437
8/8/2001,,20.8009
8/9/2001,,21.2208
8/10/2001,,21.4978
8/13/2001,,21.8139
8/14/2001,,22.2294
8/15/2001,,23.4372
8/16/2001,,23.1558
8/17/2001,,22.7273
8/20/2001,,22.1775
8/21/2001,,22.1255
8/22/2001,,21.7965
8/23/2001,,21.2121
8/24/2001,,21.039
8/27/2001,,21.2251
8/28/2001,,21.2511
8/29/2001,,20.8961
8/30/2001,,20.4329
8/31/2001,,20.316
9/3/2001,,20.316
9/4/2001,,20.4545
9/5/2001,,20.3896
9/6/2001,,20.6234
9/7/2001,,20.7835
9/10/2001,,20.8268
9/11/2001,,20.8268
9/12/2001,,20.8268
9/13/2001,,20.8268
9/14/2001,,20.8268
9/17/2001,,20.3074
9/18/2001,,19.1645
9/19/2001,,18.1255
9/20/2001,,18.2078
9/21/2001,,18.316
9/24/2001,,17.0346
9/25/2001,,16.9221
9/26/2001,,16.7749
9/27/2001,,17.4242
9/28/2001,,18.6147
10/1/2001,,18.1385
10/2/2001,,18.3333
10/3/2001,,18.5065
10/4/2001,,19.7186
10/5/2001,,19.6537
10/8/2001,,20.0087
10/9/2001,,20.1169
10/10/2001,,20.9957
10/11/2001,,21.1732
10/12/2001,,21.1905
10/15/2001,,20.5152
10/16/2001,,21.2554
10/17/2001,,21.0952
10/18/2001,,20.2814
10/19/2001,,20.8009
10/22/2001,,21.1472
10/23/2001,,20.9091
10/24/2001,,21.3723
10/25/2001,,22.0173
10/26/2001,,22.9221
10/29/2001,,23.5541
10/30/2001,,22.3463
10/31/2001,,22.3377
11/1/2001,,22.5974
11/2/2001,,22.0649
11/5/2001,,21.2338
11/6/2001,,21.5325
11/7/2001,,21.961
11/8/2001,,21.961
11/9/2001,,22.6407
11/12/2001,,22.3074
11/13/2001,,22.1385
11/14/2001,,20.8701
11/15/2001,,18.9827
11/16/2001,,19.5281
11/19/2001,,19.5584
11/20/2001,,20.4892
11/21/2001,,19.974
11/22/2001,,19.974
11/23/2001,,20.3636
11/26/2001,,19.7792
11/27/2001,,20.0216
11/28/2001,,19.6061
11/29/2001,,19.9264
11/30/2001,,19.9091
12/3/2001,,20.3723
12/4/2001,,20.7489
12/5/2001,,21.1948
12/6/2001,,21.303
12/7/2001,,21.3117
12/10/2001,,20.8961
12/11/2001,,20.5455
12/12/2001,,20.2381
12/13/2001,,20.0996
12/14/2001,,20.6017
12/17/2001,,20.3896
12/18/2001,,21.368000000000002
12/19/2001,,21.8831
12/20/2001,,22.1861
12/21/2001,,22.4026
12/24/2001,,22.6537
12/25/2001,,22.6537
12/26/2001,,23.3117
12/27/2001,,23.6333
12/28/2001,,24.0238
12/31/2001,,23.7524
1/1/2002,,23.7524
1/2/2002,,23.5476
1/3/2002,,22.6238
1/4/2002,,23.1143
1/7/2002,,23.6857
1/8/2002,,23.3571
1/9/2002,,23.219
1/10/2002,,22.919
1/11/2002,,22.2619
1/14/2002,,22.180999999999997
1/15/2002,,22.5381
1/16/2002,,22.2619
1/17/2002,,21.9143
1/18/2002,,21.9
1/21/2002,,21.9
1/22/2002,,21.6143
1/23/2002,,22.4762
1/24/2002,,22.980999999999998
1/25/2002,,23.1476
1/28/2002,,22.6952
1/29/2002,,22.0857
1/30/2002,,22.3476
1/31/2002,,23.0905
2/1/2002,,23.2762
2/4/2002,,22.2619
2/5/2002,,22.9048
2/6/2002,,23.0952
2/7/2002,,22.9143
2/8/2002,,23.2333
2/11/2002,,23.8
2/12/2002,,23.5762
2/13/2002,,23.9714
2/14/2002,,24.2
2/15/2002,,24.3
2/18/2002,,24.3
2/19/2002,,24.0
2/20/2002,,23.7714
2/21/2002,,24.4762
2/22/2002,,24.5571
2/25/2002,,25.3238
2/26/2002,,25.0714
2/27/2002,,24.9048
2/28/2002,,25.119
3/1/2002,,25.3571
3/4/2002,,25.7143
3/5/2002,,25.6571
3/6/2002,,26.1762
3/7/2002,,26.5714
3/8/2002,,26.1667
3/11/2002,,26.1905
3/12/2002,,26.1905
3/13/2002,,26.3619
3/14/2002,,26.3048
3/15/2002,,26.7333
3/18/2002,,26.9524
3/19/2002,,27.4762
3/20/2002,,27.2524
3/21/2002,,27.281
3/22/2002,,26.4667
3/25/2002,,26.6381
3/26/2002,,26.3048
3/27/2002,,27.4095
3/28/2002,,27.0857
3/29/2002,,27.0857
4/1/2002,,27.5524
4/2/2002,,28.1381
4/3/2002,,27.4905
4/4/2002,,26.680999999999997
4/5/2002,,26.5238
4/8/2002,,26.8714
4/9/2002,,26.4333
4/10/2002,,26.980999999999998
4/11/2002,,27.0524
4/12/2002,,25.6095
4/15/2002,,26.2095
4/16/2002,,26.3095
4/17/2002,,27.0
4/18/2002,,27.2571
4/19/2002,,27.4
4/22/2002,,27.1905
4/23/2002,,27.7524
4/24/2002,,27.2095
4/25/2002,,27.7762
4/26/2002,,27.8667
4/29/2002,,27.7619
4/30/2002,,27.7762
5/1/2002,,28.0476
5/2/2002,,28.1857
5/3/2002,,28.419
5/6/2002,,26.9714
5/7/2002,,26.7619
5/8/2002,,27.4952
5/9/2002,,27.1429
5/10/2002,,27.0
5/13/2002,,27.2762
5/14/2002,,27.3762
5/15/2002,,26.8524
5/16/2002,,27.1429
5/17/2002,,26.5952
5/20/2002,,26.4857
5/21/2002,,26.8571
5/22/2002,,26.980999999999998
5/23/2002,,27.2381
5/24/2002,,26.9143
5/27/2002,,26.9143
5/28/2002,,26.5143
5/29/2002,,26.0286
5/30/2002,,25.7048
5/31/2002,,26.5143
6/3/2002,,25.6857
6/4/2002,,25.9048
6/5/2002,,25.6
6/6/2002,,25.7143
6/7/2002,,26.2381
6/10/2002,,25.6952
6/11/2002,,25.1667
6/12/2002,,25.3952
6/13/2002,,25.9619
6/14/2002,,26.1095
6/17/2002,,26.9
6/18/2002,,26.6333
6/19/2002,,26.3762
6/20/2002,,26.6571
6/21/2002,,26.2619
6/24/2002,,26.7381
6/25/2002,,27.1381
6/26/2002,,27.2048
6/27/2002,,27.2333
6/28/2002,,27.3714
7/1/2002,,27.1905
7/2/2002,,26.9857
7/3/2002,,27.019000000000002
7/4/2002,,27.019000000000002
7/5/2002,,27.5
7/8/2002,,27.0524
7/9/2002,,26.3238
7/10/2002,,25.8952
7/11/2002,,25.4143
7/12/2002,,25.1143
7/15/2002,,24.919
7/16/2002,,24.4238
7/17/2002,,24.519000000000002
7/18/2002,,24.3714
7/19/2002,,23.5381
7/22/2002,,22.2238
7/23/2002,,22.0667
7/24/2002,,23.1524
7/25/2002,,23.5143
7/26/2002,,23.3286
7/29/2002,,24.7952
7/30/2002,,24.4048
7/31/2002,,24.5238
8/1/2002,,23.2381
8/2/2002,,22.9762
8/5/2002,,22.081
8/6/2002,,23.081
8/7/2002,,23.4286
8/8/2002,,24.7143
8/9/2002,,25.1667
8/12/2002,,25.4619
8/13/2002,,25.2381
8/14/2002,,25.8048
8/15/2002,,26.8095
8/16/2002,,26.819000000000003
8/19/2002,,26.9905
8/20/2002,,26.180999999999997
8/21/2002,,26.3333
8/22/2002,,26.8333
8/23/2002,,26.8476
8/26/2002,,27.0095
8/27/2002,,27.1619
8/28/2002,,26.3714
8/29/2002,,26.0714
8/30/2002,,26.219
9/2/2002,,26.219
9/3/2002,,25.4048
9/4/2002,,25.5667
9/5/2002,,25.9762
9/6/2002,,26.5762
9/9/2002,,26.4905
9/10/2002,,26.9476
9/11/2002,,26.9667
9/12/2002,,26.7143
9/13/2002,,27.281
9/16/2002,,27.7762
9/17/2002,,26.8095
9/18/2002,,26.9381
9/19/2002,,26.7286
9/20/2002,,26.8571
9/23/2002,,27.0048
9/24/2002,,26.3762
9/25/2002,,27.2238
9/26/2002,,28.0952
9/27/2002,,27.9571
9/30/2002,,28.3095
10/1/2002,,28.2571
10/2/2002,,27.919
10/3/2002,,27.4095
10/4/2002,,27.1381
10/7/2002,,26.6952
10/8/2002,,26.4333
10/9/2002,,25.7571
10/10/2002,,25.6476
10/11/2002,,25.6667
10/14/2002,,26.3095
10/15/2002,,27.4
10/16/2002,,27.0714
10/17/2002,,27.8476
10/18/2002,,27.3333
10/21/2002,,27.5
10/22/2002,,26.4095
10/23/2002,,26.6905
10/24/2002,,26.1048
10/25/2002,,25.6381
10/28/2002,,25.6667
10/29/2002,,24.8333
10/30/2002,,25.881
10/31/2002,,25.7429
11/1/2002,,26.2762
11/4/2002,,26.0095
11/5/2002,,26.019000000000002
11/6/2002,,25.9381
11/7/2002,,25.6143
11/8/2002,,25.2571
11/11/2002,,24.9048
11/12/2002,,24.4667
11/13/2002,,23.8095
11/14/2002,,24.1095
11/15/2002,,24.1238
11/18/2002,,24.3143
11/19/2002,,24.1714
11/20/2002,,24.9905
11/21/2002,,25.3524
11/22/2002,,24.9571
11/25/2002,,25.2857
11/26/2002,,24.6762
11/27/2002,,25.4143
11/28/2002,,25.4143
11/29/2002,,25.6571
12/2/2002,,25.9048
12/3/2002,,26.4238
12/4/2002,,26.1333
12/5/2002,,26.5667
12/6/2002,,27.0952
12/9/2002,,26.8286
12/10/2002,,27.0714
12/11/2002,,27.0381
12/12/2002,,28.019000000000002
12/13/2002,,27.7667
12/16/2002,,28.2048
12/17/2002,,27.9762
12/18/2002,,27.480999999999998
12/19/2002,,27.1381
12/20/2002,,27.7
12/23/2002,,28.0571
12/24/2002,,28.0571
12/25/2002,,28.0571
12/26/2002,,27.8333
12/27/2002,,27.4905
12/30/2002,,27.3095
12/31/2002,,27.1381
1/1/2003,,27.1381
1/2/2003,,28.2381
1/3/2003,,28.1381
1/6/2003,,28.0714
1/7/2003,,26.6905
1/8/2003,,26.8
1/9/2003,,27.2857
1/10/2003,,26.9524
1/13/2003,,27.6714
1/14/2003,,28.1143
1/15/2003,,29.219
1/16/2003,,29.5381
1/17/2003,,29.7286
1/20/2003,,29.7286
1/21/2003,,29.5667
1/22/2003,,29.5
1/23/2003,,29.4286
1/24/2003,,28.9048
1/27/2003,,27.9429
1/28/2003,,28.1905
1/29/2003,,28.9238
1/30/2003,,28.6952
1/31/2003,,29.719
2/3/2003,,29.381
2/4/2003,,29.9048
2/5/2003,,29.4905
2/6/2003,,29.5524
2/7/2003,,29.3333
2/10/2003,,29.619
2/11/2003,,29.5619
2/12/2003,,28.8667
2/13/2003,,28.9286
2/14/2003,,29.7524
2/17/2003,,29.7524
2/18/2003,,30.0429
2/19/2003,,30.3905
2/20/2003,,30.5952
2/21/2003,,31.2952
2/24/2003,,31.8524
2/25/2003,,31.1048
2/26/2003,,31.3333
2/27/2003,,30.8048
2/28/2003,,31.0857
3/3/2003,,31.2619
3/4/2003,,30.9524
3/5/2003,,31.219
3/6/2003,,31.7095
3/7/2003,,31.6905
3/10/2003,,31.825
3/11/2003,,31.41
3/12/2003,,30.7
3/13/2003,,30.23
3/14/2003,,30.17
3/17/2003,,29.88
3/18/2003,,30.5
3/19/2003,,30.51
3/20/2003,,31.145
3/21/2003,,30.325
3/24/2003,,30.055
3/25/2003,,30.24
3/26/2003,,30.0
3/27/2003,,30.565
3/28/2003,,31.2
3/31/2003,,30.87
4/1/2003,,31.03
4/2/2003,,30.655
4/3/2003,,30.23
4/4/2003,,30.535
4/7/2003,,29.905
4/8/2003,,29.425
4/9/2003,,29.735
4/10/2003,,30.3
4/11/2003,,30.41
4/14/2003,,30.12
4/15/2003,,29.92
4/16/2003,,29.565
4/17/2003,,30.32
4/18/2003,,30.32
4/21/2003,,30.76
4/22/2003,,30.995
4/23/2003,,30.65
4/24/2003,,30.515
4/25/2003,,29.36
4/28/2003,,29.31
4/29/2003,,28.48
4/30/2003,,28.625
5/1/2003,,28.775
5/2/2003,,29.105
5/5/2003,,29.405
5/6/2003,,28.615
5/7/2003,,28.7
5/8/2003,,28.925
5/9/2003,,29.805
5/12/2003,,29.89
5/13/2003,,30.26
5/14/2003,,30.565
5/15/2003,,31.025
5/16/2003,,30.905
5/19/2003,,30.425
5/20/2003,,30.185
5/21/2003,,31.705
5/22/2003,,32.1
5/23/2003,,32.35
5/26/2003,,32.35
5/27/2003,,33.035
5/28/2003,,32.58
5/29/2003,,31.915
5/30/2003,,32.96
6/2/2003,,33.435
6/3/2003,,33.57
6/4/2003,,33.39
6/5/2003,,33.09
6/6/2003,,32.84
6/9/2003,,32.625
6/10/2003,,33.025
6/11/2003,,34.075
6/12/2003,,33.025
6/13/2003,,32.525
6/16/2003,,32.1
6/17/2003,,31.535
6/18/2003,,31.725
6/19/2003,,32.125
6/20/2003,,32.055
6/23/2003,,32.39
6/24/2003,,32.47
6/25/2003,,32.97
6/26/2003,,32.455
6/27/2003,,32.49
6/30/2003,,32.53
7/1/2003,,31.99
7/2/2003,,31.72
7/3/2003,,32.375
7/4/2003,,32.375
7/7/2003,,32.26
7/8/2003,,31.735
7/9/2003,,32.515
7/10/2003,,32.08
7/11/2003,,32.315
7/14/2003,,31.74
7/15/2003,,31.395
7/16/2003,,31.115
7/17/2003,,31.385
7/18/2003,,32.26
7/21/2003,,32.245
7/22/2003,,31.68
7/23/2003,,31.355
7/24/2003,,31.16
7/25/2003,,31.6
7/28/2003,,31.505
7/29/2003,,30.83
7/30/2003,,30.66
7/31/2003,,30.98
8/1/2003,,31.105
8/4/2003,,30.625
8/5/2003,,30.59
8/6/2003,,31.45
8/7/2003,,32.575
8/8/2003,,32.285
8/11/2003,,32.58
8/12/2003,,32.975
8/13/2003,,33.32
8/14/2003,,32.785
8/15/2003,,33.095
8/18/2003,,33.47
8/19/2003,,33.23
8/20/2003,,33.045
8/21/2003,,33.555
8/22/2003,,33.225
8/25/2003,,33.37
8/26/2003,,33.355
8/27/2003,,33.665
8/28/2003,,34.465
8/29/2003,,34.49
9/1/2003,,34.49
9/2/2003,,34.265
9/3/2003,,34.375
9/4/2003,,34.31
9/5/2003,,33.365
9/8/2003,,34.025
9/9/2003,,33.5
9/10/2003,,33.4
9/11/2003,,33.235
9/12/2003,,33.74
9/15/2003,,33.52
9/16/2003,,33.815
9/17/2003,,33.275
9/18/2003,,33.375
9/19/2003,,33.75
9/22/2003,,33.72
9/23/2003,,34.05
9/24/2003,,34.545
9/25/2003,,34.335
9/26/2003,,34.115
9/29/2003,,34.35
9/30/2003,,34.67
10/1/2003,,35.1
10/2/2003,,35.2
10/3/2003,,35.85
10/6/2003,,36.45
10/7/2003,,36.315
10/8/2003,,35.89
10/9/2003,,35.335
10/10/2003,,35.85
10/13/2003,,36.02
10/14/2003,,35.485
10/15/2003,,34.815
10/16/2003,,35.25
10/17/2003,,35.16
10/20/2003,,34.675
10/21/2003,,34.865
10/22/2003,,35.32
10/23/2003,,34.735
10/24/2003,,34.625
10/27/2003,,34.325
10/28/2003,,34.52
10/29/2003,,34.975
10/30/2003,,34.59
10/31/2003,,34.86
11/3/2003,,34.785
11/4/2003,,34.05
11/5/2003,,34.65
11/6/2003,,35.0
11/7/2003,,34.95
11/10/2003,,35.025
11/11/2003,,35.035
11/12/2003,,35.475
11/13/2003,,35.835
11/14/2003,,36.155
11/17/2003,,35.75
11/18/2003,,35.67
11/19/2003,,35.48
11/20/2003,,35.15
11/21/2003,,34.705
11/24/2003,,35.36
11/25/2003,,35.8
11/26/2003,,35.96
11/27/2003,,35.96
11/28/2003,,35.9
12/1/2003,,36.395
12/2/2003,,36.78
12/3/2003,,36.915
12/4/2003,,38.15
12/5/2003,,37.875
12/8/2003,,38.905
12/9/2003,,38.55
12/10/2003,,38.35
12/11/2003,,38.19
12/12/2003,,38.65
12/15/2003,,38.04
12/16/2003,,38.9
12/17/2003,,39.05
12/18/2003,,40.5
12/19/2003,,40.35
12/22/2003,,40.15
12/23/2003,,39.99
12/24/2003,,40.7
12/25/2003,,40.7
12/26/2003,,40.6
12/29/2003,,41.3
12/30/2003,,41.105
12/31/2003,,40.55
1/1/2004,,40.55
1/2/2004,,40.2
1/5/2004,,40.78
1/6/2004,,40.96
1/7/2004,,40.75
1/8/2004,,40.935
1/9/2004,,41.76
1/12/2004,,41.75
1/13/2004,,42.075
1/14/2004,,41.9
1/15/2004,,40.88
1/16/2004,,41.46
1/19/2004,,41.46
1/20/2004,,42.4
1/21/2004,,42.55
1/22/2004,,42.02
1/23/2004,,42.59
1/26/2004,,42.19
1/27/2004,,41.68
1/28/2004,,40.45
1/29/2004,,39.46
1/30/2004,,38.48
2/2/2004,,38.47
2/3/2004,,38.6
2/4/2004,,37.85
2/5/2004,,37.29
2/6/2004,,37.23
2/9/2004,,38.39
2/10/2004,,39.6
2/11/2004,,39.83
2/12/2004,,39.87
2/13/2004,,39.51
2/16/2004,,39.51
2/17/2004,,39.87
2/18/2004,,39.21
2/19/2004,,38.87
2/20/2004,,38.66
2/23/2004,,38.72
2/24/2004,,39.25
2/25/2004,,40.01
2/26/2004,,40.68
2/27/2004,,41.17
3/1/2004,,42.21
3/2/2004,,42.02
3/3/2004,,42.32
3/4/2004,,41.63
3/5/2004,,42.26
3/8/2004,,42.4
3/9/2004,,41.91
3/10/2004,,41.05
3/11/2004,,40.15
3/12/2004,,41.28
3/15/2004,,42.25
3/16/2004,,42.02
3/17/2004,,42.86
3/18/2004,,43.16
