Dates,12MTH_IMPVOL_100.0%MNY_DF.13,PX_LAST.13
10/12/2000,,45.438
10/13/2000,,45.5
10/16/2000,,46.093999999999994
10/17/2000,,45.563
10/18/2000,,45.563
10/19/2000,,44.5
10/20/2000,,43.625
10/23/2000,,44.906000000000006
10/24/2000,,45.031000000000006
10/25/2000,,45.063
10/26/2000,,46.093999999999994
10/27/2000,,46.75
10/30/2000,,47.5
10/31/2000,,48.313
11/1/2000,,47.563
11/2/2000,,47.468999999999994
11/3/2000,,47.438
11/6/2000,,48.688
11/7/2000,,48.468999999999994
11/8/2000,,48.656000000000006
11/9/2000,,48.688
11/10/2000,,47.5
11/13/2000,,47.406000000000006
11/14/2000,,47.5
11/15/2000,,47.688
11/16/2000,,47.656000000000006
11/17/2000,,48.0
11/20/2000,,47.313
11/21/2000,,47.843999999999994
11/22/2000,,47.906000000000006
11/23/2000,,47.906000000000006
11/24/2000,,47.906000000000006
11/27/2000,,49.625
11/28/2000,,49.438
11/29/2000,,50.063
11/30/2000,,49.938
12/1/2000,,49.813
12/4/2000,,52.5
12/5/2000,,58.313
12/6/2000,,57.563
12/7/2000,,57.343999999999994
12/8/2000,,58.468999999999994
12/11/2000,,57.625
12/12/2000,,56.938
12/13/2000,,56.906000000000006
12/14/2000,,55.5
12/15/2000,,56.093999999999994
12/18/2000,,57.313
12/19/2000,,56.875
12/20/2000,,56.468999999999994
12/21/2000,,56.343999999999994
12/22/2000,,56.375
12/25/2000,,56.375
12/26/2000,,57.5
12/27/2000,,59.593999999999994
12/28/2000,,60.968999999999994
12/29/2000,,60.25
1/1/2001,,60.25
1/2/2001,,59.593999999999994
1/3/2001,,58.906000000000006
1/4/2001,,59.5
1/5/2001,,57.281000000000006
1/8/2001,,57.625
1/9/2001,,56.718999999999994
1/10/2001,,56.156000000000006
1/11/2001,,56.063
1/12/2001,,54.843999999999994
1/15/2001,,54.843999999999994
1/16/2001,,56.75
1/17/2001,,55.0
1/18/2001,,54.5
1/19/2001,,53.375
1/22/2001,,54.438
1/23/2001,,55.5
1/24/2001,,53.563
1/25/2001,,54.75
1/26/2001,,53.656000000000006
1/29/2001,,53.645
1/30/2001,,55.7
1/31/2001,,55.325
2/1/2001,,55.775
2/2/2001,,54.365
2/5/2001,,54.885
2/6/2001,,55.83
2/7/2001,,55.94
2/8/2001,,56.025
2/9/2001,,55.33
2/12/2001,,56.24
2/13/2001,,57.07
2/14/2001,,55.485
2/15/2001,,57.375
2/16/2001,,56.61
2/19/2001,,56.61
2/20/2001,,56.92
2/21/2001,,55.63
2/22/2001,,55.125
2/23/2001,,55.2
2/26/2001,,55.675
2/27/2001,,56.5
2/28/2001,,56.375
3/1/2001,,54.8
3/2/2001,,55.665
3/5/2001,,56.1
3/6/2001,,56.125
3/7/2001,,56.465
3/8/2001,,58.595
3/9/2001,,58.205
3/12/2001,,55.9
3/13/2001,,53.85
3/14/2001,,53.755
3/15/2001,,54.62
3/16/2001,,53.005
3/19/2001,,53.99
3/20/2001,,52.62
3/21/2001,,51.815
3/22/2001,,50.905
3/23/2001,,50.875
3/26/2001,,52.015
3/27/2001,,52.705
3/28/2001,,52.415
3/29/2001,,51.4
3/30/2001,,51.95
4/2/2001,,51.025
4/3/2001,,49.955
4/4/2001,,49.31
4/5/2001,,51.615
4/6/2001,,51.0
4/9/2001,,52.29
4/10/2001,,54.285
4/11/2001,,53.405
4/12/2001,,53.865
4/13/2001,,53.865
4/16/2001,,55.24
4/17/2001,,54.45
4/18/2001,,58.0
4/19/2001,,58.25
4/20/2001,,56.25
4/23/2001,,58.15
4/24/2001,,58.055
4/25/2001,,58.515
4/26/2001,,58.915
4/27/2001,,59.49
4/30/2001,,59.505
5/1/2001,,58.755
5/2/2001,,58.275
5/3/2001,,58.875
5/4/2001,,59.995
5/7/2001,,58.95
5/8/2001,,58.18
5/9/2001,,58.465
5/10/2001,,59.02
5/11/2001,,58.69
5/14/2001,,59.15
5/15/2001,,59.075
5/16/2001,,62.75
5/17/2001,,61.855
5/18/2001,,61.525
5/21/2001,,61.545
5/22/2001,,60.5
5/23/2001,,60.32
5/24/2001,,59.49
5/25/2001,,59.385
5/28/2001,,59.385
5/29/2001,,59.875
5/30/2001,,58.675
5/31/2001,,59.29
6/1/2001,,59.705
6/4/2001,,60.0
6/5/2001,,60.75
6/6/2001,,60.795
6/7/2001,,60.9
6/8/2001,,60.055
6/11/2001,,60.17
6/12/2001,,61.04
6/13/2001,,60.975
6/14/2001,,60.38
6/15/2001,,60.44
6/18/2001,,61.115
6/19/2001,,60.18
6/20/2001,,59.3
6/21/2001,,58.17
6/22/2001,,58.39
6/25/2001,,57.845
6/26/2001,,57.5
6/27/2001,,57.15
6/28/2001,,57.93
6/29/2001,,57.05
7/2/2001,,58.63
7/3/2001,,58.415
7/4/2001,,58.415
7/5/2001,,58.22
7/6/2001,,57.3
7/9/2001,,57.425
7/10/2001,,55.825
7/11/2001,,55.87
7/12/2001,,56.765
7/13/2001,,56.115
7/16/2001,,55.025
7/17/2001,,56.43
7/18/2001,,56.875
7/19/2001,,57.325
7/20/2001,,56.5
7/23/2001,,55.66
7/24/2001,,53.53
7/25/2001,,55.18
7/26/2001,,55.73
7/27/2001,,55.74
7/30/2001,,54.625
7/31/2001,,55.94
8/1/2001,,55.5
8/2/2001,,55.645
8/3/2001,,55.865
8/6/2001,,54.685
8/7/2001,,55.425
8/8/2001,,54.095
8/9/2001,,53.76
8/10/2001,,54.925
8/13/2001,,55.25
8/14/2001,,54.55
8/15/2001,,54.825
8/16/2001,,54.51
8/17/2001,,54.34
8/20/2001,,54.3
8/21/2001,,53.875
8/22/2001,,54.905
8/23/2001,,54.175
8/24/2001,,55.305
8/27/2001,,55.275
8/28/2001,,54.65
8/29/2001,,53.375
8/30/2001,,52.1
8/31/2001,,52.05
9/3/2001,,52.05
9/4/2001,,52.275
9/5/2001,,52.5
9/6/2001,,51.95
9/7/2001,,50.39
9/10/2001,,51.1
9/11/2001,,51.1
9/12/2001,,51.1
9/13/2001,,51.1
9/14/2001,,51.1
9/17/2001,,47.725
9/18/2001,,47.07
9/19/2001,,46.225
9/20/2001,,45.16
9/21/2001,,43.49
9/24/2001,,45.835
9/25/2001,,46.565
9/26/2001,,46.69
9/27/2001,,48.155
9/28/2001,,49.2
10/1/2001,,48.43
10/2/2001,,48.605
10/3/2001,,49.795
10/4/2001,,49.82
10/5/2001,,49.87
10/8/2001,,49.225
10/9/2001,,49.22
10/10/2001,,50.92
